id,source,sid,period,year,frequency,currency,total_revenue,gross_profit,net_income,basic_eps,norm_ebitda,net_profit,net_profit_growth,eps_growth,dividend_per_share,created_date,updated_date,month
8920,aastocks,1075.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0239,0.0,71000000.0,-27.23,-28.77,0.011000000000000001,0.0,0.0,12
8921,aastocks,1075.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.0492,0.0,143000000.0,101.52,105.64,0.0221,0.0,0.0,12
8922,aastocks,1075.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.01,0.0,29000000.0,-60.4,-60.42,0.0,0.0,0.0,06
8923,aastocks,1075.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,0.0077,0.0,23000000.0,-22.02,-22.67,0.0,0.0,0.0,06
8924,aastocks,1075.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.0103,0.0,30000000.0,31.51,33.18,0.0,0.0,0.0,06
8925,aastocks,1075.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.0131,0.0,38000000.0,28.0,27.1,0.0,0.0,0.0,06
8926,aastocks,1075.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.011000000000000001,0.0,32000000.0,-16.18,-16.14,0.0,0.0,0.0,06
8927,aastocks,1076.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,-0.0001,0.0,-18000000.0,98.84,99.18,0.0,0.0,0.0,12
8928,aastocks,1076.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.0066,0.0,936000000.0,53.0,67.0,0.0,0.0,0.0,12
8929,aastocks,1076.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0045,0.0,637000000.0,-31.86,-31.82,0.0,0.0,0.0,12
8930,aastocks,1076.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,-0.0207,0.0,-2965000000.0,-5.654631083202512,-5.6000000000000005,0.0,0.0,0.0,12
8931,aastocks,1076.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.0273,0.0,-3904000000.0,-31.68,-31.88,0.0,0.0,0.0,12
8932,aastocks,1076.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.006,0.0,837000000.0,0.0,0.0,0.0,0.0,0.0,06
8933,aastocks,1076.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,0.0064,0.0,912000000.0,8.92,6.67,0.0,0.0,0.0,06
8934,aastocks,1076.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.0006,0.0,79000000.0,-91.34,-90.63,0.0,0.0,0.0,06
8935,aastocks,1076.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,-0.0131,0.0,-1880000000.0,-24.79746835443038,-22.833333333333336,0.0,0.0,0.0,06
8936,aastocks,1076.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.0056,0.0,-798000000.0,57.56,57.25,0.0,0.0,0.0,06
8937,aastocks,1079.HK,2016/06,2016,annual,HKD,0.0,0.0,0.0,-0.0535,0.0,-49000000.0,3.04,2.74,0.0,0.0,0.0,06
8938,aastocks,1079.HK,2017/06,2017,annual,HKD,0.0,0.0,0.0,-0.0406,0.0,-37000000.0,24.74,24.17,0.0,0.0,0.0,06
8939,aastocks,1079.HK,2018/06,2018,annual,HKD,0.0,0.0,0.0,-0.0612,0.0,-65000000.0,-73.94,-50.75,0.0,0.0,0.0,06
8940,aastocks,1079.HK,2019/06,2019,annual,HKD,0.0,0.0,0.0,-0.2305,0.0,-303000000.0,-368.31,-276.57,0.0,0.0,0.0,06
8941,aastocks,1079.HK,2020/06,2020,annual,HKD,0.0,0.0,0.0,-0.1015,0.0,-134000000.0,55.64,55.94,0.0,0.0,0.0,06
8942,aastocks,1079.HK,2016/12,2016,quarterly,HKD,0.0,0.0,0.0,0.0085,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,12
8943,aastocks,1079.HK,2017/12,2017,quarterly,HKD,0.0,0.0,0.0,-0.0109,0.0,-11000000.0,-2.375,-2.2823529411764705,0.0,0.0,0.0,12
8944,aastocks,1079.HK,2018/12,2018,quarterly,HKD,0.0,0.0,0.0,-0.083,0.0,-108000000.0,-850.39,-659.08,0.0,0.0,0.0,12
8945,aastocks,1079.HK,2019/12,2019,quarterly,HKD,0.0,0.0,0.0,-0.0716,0.0,-95000000.0,11.56,13.73,0.0,0.0,0.0,12
8946,aastocks,1079.HK,2020/12,2020,quarterly,HKD,0.0,0.0,0.0,-0.0078,0.0,-10000000.0,89.08,89.18,0.0,0.0,0.0,12
8947,aastocks,1080.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,-0.1302,0.0,-355000000.0,-29.92,-19.65,0.0,0.0,0.0,12
8948,aastocks,1080.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,-0.0749,0.0,-234000000.0,34.17,42.47,0.0,0.0,0.0,12
8949,aastocks,1080.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,-0.0918,0.0,-301000000.0,-28.56,-22.61,0.0,0.0,0.0,12
8950,aastocks,1080.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,-0.0188,0.0,-62000000.0,79.51,79.54,0.0,0.0,0.0,12
8951,aastocks,1080.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.0473,0.0,-155000000.0,-151.34,-151.61,0.0,0.0,0.0,12
8952,aastocks,1080.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,-0.0401,0.0,-119000000.0,12.23,19.42,0.0,0.0,0.0,06
8953,aastocks,1080.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,-0.0423,0.0,-139000000.0,-16.51,-5.59,0.0,0.0,0.0,06
8954,aastocks,1080.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,-0.0059,0.0,-19000000.0,86.03,86.03,0.0,0.0,0.0,06
8955,aastocks,1080.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,-0.0192,0.0,-63000000.0,-225.01,-224.99,0.0,0.0,0.0,06
8956,aastocks,1080.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.0252,0.0,-82000000.0,-31.03,-31.25,0.0,0.0,0.0,06
8957,aastocks,1082.HK,2016/06,2016,annual,HKD,0.0,0.0,0.0,-0.34,0.0,-145000000.0,0.0,0.0,0.0,0.0,0.0,06
8958,aastocks,1082.HK,2017/06,2017,annual,HKD,0.0,0.0,0.0,-0.64,0.0,-333000000.0,-130.33,-88.24,0.0,0.0,0.0,06
8959,aastocks,1082.HK,2018/06,2018,annual,HKD,0.0,0.0,0.0,-0.02,0.0,-8000000.0,97.53,96.88,0.0,0.0,0.0,06
8960,aastocks,1082.HK,2019/06,2019,annual,HKD,0.0,0.0,0.0,-0.14,0.0,-77000000.0,-839.1,-600.0,0.0,0.0,0.0,06
8961,aastocks,1082.HK,2020/06,2020,annual,HKD,0.0,0.0,0.0,-0.2,0.0,-107000000.0,-38.43,-42.86,0.0,0.0,0.0,06
8962,aastocks,1082.HK,2016/12,2016,quarterly,HKD,0.0,0.0,0.0,-0.4557,0.0,-223000000.0,0.0,0.0,0.0,0.0,0.0,12
8963,aastocks,1082.HK,2017/12,2017,quarterly,HKD,0.0,0.0,0.0,0.01,0.0,6000000.0,1.0269058295964126,1.021944261575598,0.0,0.0,0.0,12
8964,aastocks,1082.HK,2018/12,2018,quarterly,HKD,0.0,0.0,0.0,-0.08,0.0,-45000000.0,-8.5,-9.0,0.0,0.0,0.0,12
8965,aastocks,1082.HK,2019/12,2019,quarterly,HKD,0.0,0.0,0.0,-0.06,0.0,-35000000.0,21.94,25.0,0.0,0.0,0.0,12
8966,aastocks,1082.HK,2020/12,2020,quarterly,HKD,0.0,0.0,0.0,0.01,0.0,4000000.0,1.1142857142857143,1.1666666666666665,0.0,0.0,0.0,12
8967,aastocks,1083.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,0.3045,0.0,807000000.0,-23.44,-24.23,0.1,0.0,0.0,12
8968,aastocks,1083.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.3626,0.0,974000000.0,20.69,19.08,0.12,0.0,0.0,12
8969,aastocks,1083.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.4987,0.0,1365000000.0,40.18,37.53,0.15,0.0,0.0,12
8970,aastocks,1083.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.4389,0.0,1224000000.0,-10.33,-11.99,0.15,0.0,0.0,12
8971,aastocks,1083.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.4606,0.0,1308000000.0,6.87,4.94,0.15,0.0,0.0,12
8972,aastocks,1083.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.2118,0.0,564000000.0,-11.7,-12.62,0.0,0.0,0.0,06
8973,aastocks,1083.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,0.2221,0.0,602000000.0,6.72,4.86,0.0,0.0,0.0,06
8974,aastocks,1083.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.2396,0.0,663000000.0,10.15,7.88,0.0,0.0,0.0,06
8975,aastocks,1083.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.2689,0.0,756000000.0,13.89,12.23,0.0,0.0,0.0,06
8976,aastocks,1083.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.2023,0.0,581000000.0,-23.14,-24.77,0.0,0.0,0.0,06
8977,aastocks,1084.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,97.0,0.0,53000000.0,0.0,0.0,0.0,0.0,0.0,12
8978,aastocks,1084.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,169.0,0.0,93000000.0,73.74,74.23,0.0,0.0,0.0,12
8979,aastocks,1084.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,168.0,0.0,94000000.0,0.89,-0.59,0.0,0.0,0.0,12
8980,aastocks,1084.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.146,0.0,93000000.0,-0.31,-99.91,0.05,0.0,0.0,12
8981,aastocks,1084.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.045,0.0,36000000.0,0.0,0.0,0.025,0.0,0.0,06
8982,aastocks,1085.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,0.3493,0.0,135000000.0,11.81,11.96,0.0349,0.0,0.0,12
8983,aastocks,1085.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.2856,0.0,111000000.0,-18.09,-18.24,0.0286,0.0,0.0,12
8984,aastocks,1085.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.3525,0.0,137000000.0,23.25,23.42,0.0352,0.0,0.0,12
8985,aastocks,1085.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.3473,0.0,135000000.0,-1.52,-1.48,0.052000000000000005,0.0,0.0,12
8986,aastocks,1085.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.3263,0.0,127000000.0,-5.84,-6.04,0.0326,0.0,0.0,12
8987,aastocks,1085.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.151,0.0,59000000.0,-4.69,-4.85,0.0,0.0,0.0,06
8988,aastocks,1085.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,0.204,0.0,79000000.0,34.78,35.15,0.0,0.0,0.0,06
8989,aastocks,1085.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.2163,0.0,84000000.0,6.36,6.04,0.0,0.0,0.0,06
8990,aastocks,1085.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.2072,0.0,80000000.0,-4.24,-4.23,0.0,0.0,0.0,06
8991,aastocks,1085.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.0723,0.0,28000000.0,-65.37,-65.08,0.0,0.0,0.0,06
8992,aastocks,1086.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,0.18,0.0,197000000.0,243.51,260.0,0.05,0.0,0.0,12
8993,aastocks,1086.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.19,0.0,207000000.0,5.04,5.56,0.05,0.0,0.0,12
8994,aastocks,1086.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.15,0.0,179000000.0,-13.52,-21.05,0.05,0.0,0.0,12
8995,aastocks,1086.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.1,0.0,164000000.0,-8.69,-33.33,0.0,0.0,0.0,12
8996,aastocks,1086.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.12,0.0,202000000.0,23.47,20.0,0.0,0.0,0.0,12
8997,aastocks,1086.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.1,0.0,107000000.0,21.29,25.0,0.0,0.0,0.0,06
8998,aastocks,1086.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,0.11,0.0,125000000.0,16.39,10.0,0.0,0.0,0.0,06
8999,aastocks,1086.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.08,0.0,133000000.0,6.6,-27.27,0.0,0.0,0.0,06
9000,aastocks,1086.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.08,0.0,136000000.0,2.12,0.0,0.0,0.0,0.0,06
9001,aastocks,1086.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.03,0.0,54000000.0,-60.12,-62.5,0.0,0.0,0.0,06
9002,aastocks,1087.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,0.0409,0.0,29000000.0,-52.57,-52.19,0.0,0.0,0.0,12
9003,aastocks,1087.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,-0.09699999999999999,0.0,-77000000.0,-3.6551724137931036,-3.371638141809291,0.0,0.0,0.0,12
9004,aastocks,1087.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,-0.1244,0.0,-115000000.0,-48.2,-28.28,0.0,0.0,0.0,12
9005,aastocks,1087.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,-0.045,0.0,-53000000.0,54.14,63.86,0.0,0.0,0.0,12
9006,aastocks,1087.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.0169,0.0,-24000000.0,55.16,62.48,0.0,0.0,0.0,12
9007,aastocks,1087.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,-0.0424,0.0,-33000000.0,0.0,0.0,0.0,0.0,0.0,06
9008,aastocks,1087.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,-0.0262,0.0,-22000000.0,32.19,38.27,0.0,0.0,0.0,06
9009,aastocks,1087.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,-0.019,0.0,-22000000.0,0.36,27.26,0.0,0.0,0.0,06
9010,aastocks,1087.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,-0.0107,0.0,-15000000.0,33.48,43.86,0.0,0.0,0.0,06
9011,aastocks,1087.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.052000000000000005,0.0,-73000000.0,-391.48,-386.29,0.0,0.0,0.0,06
9012,aastocks,1088.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,1.0432,0.0,20757000000.0,-57.68,-57.69,0.3764,0.0,0.0,12
9013,aastocks,1088.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,1.3913,0.0,27681000000.0,33.36,33.37,3.3004,0.0,0.0,12
9014,aastocks,1088.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,2.8810000000000002,0.0,57301000000.0,107.0,107.07,1.091,0.0,0.0,12
9015,aastocks,1088.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,2.5266,0.0,50254000000.0,-12.3,-12.3,1.002,0.0,0.0,12
9016,aastocks,1088.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,2.3434,0.0,46608000000.0,-7.26,-7.25,1.4081,0.0,0.0,12
9017,aastocks,1088.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.6317,0.0,12572000000.0,-25.0,-25.08,0.0,0.0,0.0,06
9018,aastocks,1088.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,1.5238,0.0,30312000000.0,141.1,141.23,0.0,0.0,0.0,06
9019,aastocks,1088.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,1.4577,0.0,28988000000.0,-4.37,-4.34,0.0,0.0,0.0,06
9020,aastocks,1088.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,1.3856,0.0,27554000000.0,-4.95,-4.94,0.0,0.0,0.0,06
9021,aastocks,1088.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,1.1225,0.0,22330000000.0,-18.96,-18.99,0.0,0.0,0.0,06
9022,aastocks,1089.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,-0.0358,0.0,-96000000.0,-650.53,-461.78,0.0,0.0,0.0,12
9023,aastocks,1089.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.0188,0.0,54000000.0,1.5625,1.5251396648044693,0.0,0.0,0.0,12
9024,aastocks,1089.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0234,0.0,69000000.0,27.5,24.82,0.0,0.0,0.0,12
9025,aastocks,1089.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0525,0.0,160000000.0,132.35,123.9,0.0,0.0,0.0,12
9026,aastocks,1089.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.021,0.0,-65000000.0,-1.40625,-1.4,0.0,0.0,0.0,12
9027,aastocks,1089.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.0003,0.0,46000000.0,416.69,-90.04,0.0,0.0,0.0,06
9028,aastocks,1089.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,0.0067,0.0,23000000.0,-50.48,1820.0,0.0,0.0,0.0,06
9029,aastocks,1089.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.0322,0.0,99000000.0,337.3,381.18,0.0,0.0,0.0,06
9030,aastocks,1089.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.0234,0.0,73000000.0,-26.61,-27.15,0.0,0.0,0.0,06
9031,aastocks,1089.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.0147,0.0,-45000000.0,-1.6164383561643836,-1.6282051282051282,0.0,0.0,0.0,06
9032,aastocks,1090.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,-0.2705,0.0,-291000000.0,0.0,0.0,0.0,0.0,0.0,12
9033,aastocks,1090.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.3889,0.0,431000000.0,2.4810996563573884,2.4377079482439923,0.12,0.0,0.0,12
9034,aastocks,1090.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0719,0.0,81000000.0,-81.25,-81.5,0.0,0.0,0.0,12
9035,aastocks,1090.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.1025,0.0,125000000.0,54.22,42.46,0.05,0.0,0.0,12
9036,aastocks,1090.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.1565,0.0,198000000.0,59.05,52.67,0.06,0.0,0.0,12
9037,aastocks,1090.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.1045,0.0,120000000.0,0.0,0.0,0.0,0.0,0.0,06
9038,aastocks,1090.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,-0.0576,0.0,-74000000.0,-1.6166666666666667,-1.551196172248804,0.0,0.0,0.0,06
9039,aastocks,1090.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.1064,0.0,129000000.0,2.7432432432432434,2.847222222222222,0.05,0.0,0.0,06
9040,aastocks,1090.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.1023,0.0,134000000.0,3.72,-3.85,0.06,0.0,0.0,06
9041,aastocks,1090.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.1096,0.0,140000000.0,4.6,7.15,0.0,0.0,0.0,06
9042,aastocks,1091.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,-0.2961,0.0,-956000000.0,0.0,0.0,0.0,0.0,0.0,12
9043,aastocks,1091.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,-0.0256,0.0,-88000000.0,90.8,91.35,0.0,0.0,0.0,12
9044,aastocks,1091.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0411,0.0,141000000.0,2.602272727272727,2.6054687499999996,0.0,0.0,0.0,12
9045,aastocks,1091.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0965,0.0,331000000.0,134.95,134.79,0.01,0.0,0.0,12
9046,aastocks,1091.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.059000000000000004,0.0,-202000000.0,-1.6102719033232629,-1.61139896373057,0.0,0.0,0.0,12
9047,aastocks,1091.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,-0.04,0.0,-137000000.0,51.16,56.76,0.0,0.0,0.0,06
9048,aastocks,1091.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,0.0204,0.0,70000000.0,1.510948905109489,1.51,0.0,0.0,0.0,06
9049,aastocks,1091.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.0251,0.0,86000000.0,22.67,23.04,0.0,0.0,0.0,06
9050,aastocks,1091.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.0252,0.0,86000000.0,0.44,0.4,0.0,0.0,0.0,06
9051,aastocks,1091.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.0024,0.0,-8000000.0,-1.0930232558139534,-1.0952380952380951,0.0,0.0,0.0,06
9052,aastocks,1093.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,0.2818,0.0,1665000000.0,31.28,31.25,0.11,0.0,0.0,12
9053,aastocks,1093.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.3525,0.0,2101000000.0,26.16,25.09,0.12,0.0,0.0,12
9054,aastocks,1093.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.4548,0.0,2771000000.0,31.88,29.02,0.15,0.0,0.0,12
9055,aastocks,1093.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.5855,0.0,3655000000.0,31.92,28.74,0.18,0.0,0.0,12
9056,aastocks,1093.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.6666,0.0,4151000000.0,13.56,13.85,0.2,0.0,0.0,12
9057,aastocks,1093.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,0.1747,0.0,1033000000.0,25.64,25.59,0.0,0.0,0.0,06
9058,aastocks,1093.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,0.2169,0.0,1313000000.0,27.12,24.16,0.0,0.0,0.0,06
9059,aastocks,1093.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,0.2968,0.0,1853000000.0,41.14,36.84,0.0,0.0,0.0,06
9060,aastocks,1093.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.2854,0.0,2135000000.0,15.21,-3.83,0.0,0.0,0.0,06
9061,aastocks,1093.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.3395,0.0,2537000000.0,18.81,18.94,0.06,0.0,0.0,06
9062,aastocks,1094.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,-0.0839,0.0,-1074000000.0,-61.45,-47.97,0.0,0.0,0.0,12
9063,aastocks,1094.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,-0.1554,0.0,-208000000.0,80.61,-85.22,0.0,0.0,0.0,12
9064,aastocks,1094.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,-1.2805,0.0,-176000000.0,15.29,-724.0,0.0,0.0,0.0,12
9065,aastocks,1094.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,-0.1444,0.0,-24000000.0,86.17,88.72,0.0,0.0,0.0,12
9066,aastocks,1094.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.0747,0.0,-14000000.0,41.91,48.27,0.0,0.0,0.0,12
9067,aastocks,1094.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,-0.0251,0.0,-34000000.0,25.06,-560.53,0.0,0.0,0.0,06
9068,aastocks,1094.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,-0.1307,0.0,-176000000.0,-423.92,-420.72,0.0,0.0,0.0,06
9069,aastocks,1094.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,-0.0956,0.0,-16000000.0,91.11,26.86,0.0,0.0,0.0,06
9070,aastocks,1094.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,-0.0565,0.0,-10000000.0,36.88,40.9,0.0,0.0,0.0,06
9071,aastocks,1094.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.0362,0.0,-8000000.0,23.06,35.93,0.0,0.0,0.0,06
9072,aastocks,1096.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,-0.4352,0.0,-640000000.0,-293.64,-217.01,0.0,0.0,0.0,12
9073,aastocks,1096.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,-0.2223,0.0,-360000000.0,43.73,48.93,0.0,0.0,0.0,12
9074,aastocks,1096.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,-0.2398,0.0,-386000000.0,-7.27,-7.89,0.0,0.0,0.0,12
9075,aastocks,1096.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,-0.1822,0.0,-297000000.0,23.26,24.02,0.0,0.0,0.0,12
9076,aastocks,1096.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.1676,0.0,-301000000.0,-1.65,7.99,0.0,0.0,0.0,12
9077,aastocks,1096.HK,2015/06,2015,quarterly,HKD,0.0,0.0,0.0,-0.2873,0.0,-383000000.0,0.0,0.0,0.0,0.0,0.0,06
9078,aastocks,1096.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,-0.0581,0.0,-90000000.0,76.55,79.79,0.0,0.0,0.0,06
9079,aastocks,1096.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,-0.0692,0.0,-113000000.0,-25.29,-19.12,0.0,0.0,0.0,06
9080,aastocks,1096.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,-0.0473,0.0,-83000000.0,26.4,31.62,0.0,0.0,0.0,06
9081,aastocks,1096.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,-0.125,0.0,-215000000.0,-159.05,-164.42,0.0,0.0,0.0,06
9082,aastocks,1097.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,-0.11599999999999999,0.0,-233000000.0,-67.11,-68.12,0.0,0.0,0.0,12
9083,aastocks,1097.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,-0.126,0.0,-313000000.0,-34.19,-8.62,0.0,0.0,0.0,12
9084,aastocks,1097.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,-0.10099999999999999,0.0,-363000000.0,-16.0,19.84,0.0,0.0,0.0,12
9085,aastocks,1097.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,-0.073,0.0,-456000000.0,-25.57,27.72,0.0,0.0,0.0,12
9086,aastocks,1097.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.059000000000000004,0.0,-397000000.0,12.87,19.18,0.0,0.0,0.0,12
9087,aastocks,1097.HK,2016/06,2016,quarterly,HKD,0.0,0.0,0.0,-0.067,0.0,-135000000.0,-10.96,-11.67,0.0,0.0,0.0,06
9088,aastocks,1097.HK,2017/06,2017,quarterly,HKD,0.0,0.0,0.0,-0.057,0.0,-141000000.0,-4.72,14.93,0.0,0.0,0.0,06
9089,aastocks,1097.HK,2018/06,2018,quarterly,HKD,0.0,0.0,0.0,-0.040999999999999995,0.0,-254000000.0,-79.66,28.07,0.0,0.0,0.0,06
